faculty_id,first_name,last_name,email,phone,department,department_code,qualification,designation,specialization,experience_years,joining_year,subject_code,subject_name,subject_type,year,semester,_ingestion_time,_source_file
FACAIDS070,Mukesh,Bhatt,mukesh.bhatt@edusense.edu.in,9883542887,Artificial Intelligence and Data Science,AIDS,Ph.D,Assistant Professor,Statistical Learning,12,2012,AI506,Elective I: Computer Vision,Elective,3,5,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS061,Jyoti,Kamath,jyoti.kamath@edusense.edu.in,9813176186,Artificial Intelligence and Data Science,AIDS,Ph.D,Professor,Data Science,15,2009,AI601,Reinforcement Learning,Core,3,6,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS062,Pankaj,Jadhav,pankaj.jadhav@edusense.edu.in,9857130035,Artificial Intelligence and Data Science,AIDS,Ph.D,Professor,Big Data,15,2009,AI602,Cloud for Data Science,Core,3,6,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS063,Asha,Jadhav,asha.jadhav@edusense.edu.in,9845059710,Artificial Intelligence and Data Science,AIDS,Ph.D,Professor,NLP,15,2009,AI603,Time Series Analytics,Core,3,6,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS064,Vivek,Kapoor,vivek.kapoor@edusense.edu.in,9856397338,Artificial Intelligence and Data Science,AIDS,M.Tech,Assistant Professor,Statistical Learning,22,2002,AI604,MLOps,Core,3,6,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS065,Harish,Sawant,harish.sawant@edusense.edu.in,9887388337,Artificial Intelligence and Data Science,AIDS,Ph.D,Assistant Professor,Statistical Learning,8,2016,AI605,Data Engineering Lab,Lab,3,6,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS066,Pankaj,Malhotra,pankaj.malhotra@edusense.edu.in,9879782527,Artificial Intelligence and Data Science,AIDS,M.Tech,Associate Professor,Deep Learning,16,2008,AI606,Elective II: Edge AI,Elective,3,6,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS067,Kapil,Parekh,kapil.parekh@edusense.edu.in,9893638503,Artificial Intelligence and Data Science,AIDS,Ph.D,Assistant Professor,Reinforcement Learning,8,2016,AI701,Generative AI,Core,4,7,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS068,Harish,Menon,harish.menon@edusense.edu.in,9853779528,Artificial Intelligence and Data Science,AIDS,M.Tech,Assistant Professor,Statistical Learning,12,2012,AI702,Responsible AI,Core,4,7,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS069,Lata,Bajaj,lata.bajaj@edusense.edu.in,9899245317,Artificial Intelligence and Data Science,AIDS,M.Tech,Associate Professor,Statistical Learning,10,2014,AI703,AI Systems Design,Core,4,7,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS070,Mukesh,Bhatt,mukesh.bhatt@edusense.edu.in,9883542887,Artificial Intelligence and Data Science,AIDS,Ph.D,Assistant Professor,Statistical Learning,12,2012,AI704,Project Phase I,Core,4,7,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS061,Jyoti,Kamath,jyoti.kamath@edusense.edu.in,9813176186,Artificial Intelligence and Data Science,AIDS,Ph.D,Professor,Data Science,15,2009,AI705,AI Research Lab,Lab,4,7,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS062,Pankaj,Jadhav,pankaj.jadhav@edusense.edu.in,9857130035,Artificial Intelligence and Data Science,AIDS,Ph.D,Professor,Big Data,15,2009,AI706,Elective III: Graph Analytics,Elective,4,7,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS063,Asha,Jadhav,asha.jadhav@edusense.edu.in,9845059710,Artificial Intelligence and Data Science,AIDS,Ph.D,Professor,NLP,15,2009,AI801,AI Product Engineering,Core,4,8,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS064,Vivek,Kapoor,vivek.kapoor@edusense.edu.in,9856397338,Artificial Intelligence and Data Science,AIDS,M.Tech,Assistant Professor,Statistical Learning,22,2002,AI802,Decision Intelligence,Core,4,8,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS065,Harish,Sawant,harish.sawant@edusense.edu.in,9887388337,Artificial Intelligence and Data Science,AIDS,Ph.D,Assistant Professor,Statistical Learning,8,2016,AI803,Project Phase II,Core,4,8,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS066,Pankaj,Malhotra,pankaj.malhotra@edusense.edu.in,9879782527,Artificial Intelligence and Data Science,AIDS,M.Tech,Associate Professor,Deep Learning,16,2008,AI804,Internship,Core,4,8,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS067,Kapil,Parekh,kapil.parekh@edusense.edu.in,9893638503,Artificial Intelligence and Data Science,AIDS,Ph.D,Assistant Professor,Reinforcement Learning,8,2016,AI805,Seminar,Core,4,8,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
FACAIDS068,Harish,Menon,harish.menon@edusense.edu.in,9853779528,Artificial Intelligence and Data Science,AIDS,M.Tech,Assistant Professor,Statistical Learning,12,2012,AI806,Elective IV: Federated Learning,Elective,4,8,2026-03-15T02:27:20.866977+00:00,faculty_subject_mapping.csv
